,a,b,c,d
179,-0.05876567233419436,13,87.35255346952428,'molly'
180,-0.34114622336426875,43,85.9681450738302,'molly'
181,-1.9579528231074002,11,92.19145392861621,'molly'
182,0.8219716997962636,45,92.80293787358178,'dolly'
183,-1.0734154737524093,20,84.64203582189509,'molly'
184,0.339595131747782,11,78.49527743454131,'molly'
185,0.06145324739392623,42,88.38233294131938,'molly'
186,-0.542275638277576,30,93.69625721959126,'dolly'
187,-0.8044731752265617,41,94.6836897437424,'molly'
188,0.3343885481027668,8,96.21313057847645,'molly'
189,1.079339278738167,1,97.8016668528569,'dolly'
190,-0.3919107846740766,9,92.15477525327533,'molly'
191,0.07483854011512554,35,86.25462777172139,'dolly'
192,-1.1576558549050304,14,87.29405494907597,'dolly'
193,-0.19632429771786242,27,80.54516268527196,'dolly'
194,1.2357193941880542,33,87.38715316350869,'dolly'
195,-0.008130409464563849,43,95.10354629444298,'dolly'
196,0.6633875393080266,33,90.20998086030424,'molly'
197,-0.10589625280810126,4,84.005915803513,'molly'
198,-0.6200332245343856,27,91.51592462838944,'molly'
199,0.03159594416349863,49,86.50719363749143,'molly'
200,-0.37012652874308793,38,89.82367562427879,'dolly'
201,-0.1569852942132964,11,84.43080377186266,'molly'
202,-0.9647010398354838,42,87.89174604364884,'molly'
203,-0.05022250131650739,8,92.77260963373061,'dolly'
204,0.47742863859962065,13,89.57688400246893,'dolly'
205,0.6638614902681453,29,90.78718278998319,'dolly'
206,0.341012936505013,40,89.27800109821857,'dolly'
207,-0.6390277308913009,0,88.98095542216574,'molly'
208,-1.9982209895988325,4,84.34145180843093,'dolly'
209,-0.34826599425776605,48,97.15566342709788,'molly'
210,0.5400139534135303,19,96.70013091075907,'molly'
211,0.25712202160873704,35,87.97876244282374,'molly'
212,-0.42399892120870997,13,87.81120634528408,'molly'
213,0.16747217849520324,50,89.75173514414766,'dolly'
214,-0.7732853002964801,22,96.58822100756264,'dolly'
215,0.3129956362384476,7,93.82504094442768,'dolly'
216,-0.48097460718214513,21,85.96699067538496,'dolly'
217,0.18466846500278097,9,91.39277210803571,'molly'
218,1.0536660338275785,8,92.41310310611797,'dolly'
219,-1.524597524831384,0,86.3847642685189,'molly'
220,-0.43007108716874254,14,87.19076478984714,'dolly'
221,-0.16072253642441628,13,87.59883527028741,'molly'
222,-1.0194526164685873,45,93.19066657614137,'molly'
223,0.2746812809407214,28,87.21766291831206,'molly'
224,-1.12746382144825,43,89.88213877061244,'dolly'
225,0.3506173642892714,10,87.05437792395628,'dolly'
226,-0.5890684277377772,2,93.2934195125411,'dolly'
227,0.274179872110874,2,85.2507848268246,'dolly'
228,0.45430128698969363,25,86.3029640731753,'dolly'
229,0.10978988678066662,45,83.77385337479856,'dolly'
230,0.20703746519061902,42,88.45034911721726,'molly'
231,-0.8815820006115653,3,88.22611947302241,'molly'
232,-0.785637127891867,8,90.63823811266323,'dolly'
233,0.5554350630044921,14,86.39803158140059,'molly'
234,-0.8643264678550332,25,97.97387818221718,'molly'
235,1.1141721005423186,48,92.55726525145747,'dolly'
236,0.8552747628642191,1,97.82622481054312,'molly'
237,-1.079905350748584,47,93.13188823763944,'molly'
238,-1.4470985059036239,29,93.27739535218151,'molly'
239,0.16339549338019105,43,88.80045522624826,'dolly'
240,0.19261889942241192,29,84.80305995162558,'dolly'
241,1.2706412774331906,9,91.2075685876515,'dolly'
242,0.16978022824677586,32,85.80232794324283,'molly'
243,-0.31902421778135426,32,92.96151639544821,'molly'
244,-1.8018910594078212,5,88.72986224781941,'dolly'
245,-0.06201159681231784,28,90.59145673254454,'dolly'
246,-0.13013631323973454,16,88.00007471052507,'dolly'
247,0.06642727638442958,18,96.00942662032556,'molly'
248,0.40367817366653524,49,92.15013892880994,'molly'
249,1.514412565147381,42,97.38586878575184,'molly'
250,1.4995087489275327,23,95.15704396229353,'molly'
251,0.7273835201031654,47,90.80148995162278,'molly'
252,-1.1355143619633097,42,93.10406025617533,'dolly'
253,-0.6520393361855109,6,87.6464493386043,'molly'
254,1.0110507911806654,11,79.75333163601312,'molly'
255,0.22857718039812866,20,89.96222787559708,'molly'
256,0.7374713007044399,2,89.20202309265645,'dolly'
257,1.4870981493062676,30,86.93954676769964,'dolly'
258,1.5776217858691122,35,96.65645498099212,'dolly'
259,0.40111012121971273,44,99.155186380161,'molly'
260,-0.2840449376009275,45,88.20467359352752,'molly'
261,1.20948700091331,41,87.47947596710166,'molly'
262,0.04211436400903765,24,86.58965101553198,'molly'
263,-0.27496457373741356,2,83.11624628215849,'dolly'
264,-1.4667337871388213,46,91.01972186162762,'molly'
265,-0.33448034850087194,39,93.9590916876521,'molly'
266,1.4038410712942613,47,91.81524137230221,'dolly'
267,-0.3836591642606627,21,88.81370010628002,'molly'
268,1.4846181815501933,38,87.23840581503927,'molly'
269,0.18071333523999428,30,89.77094251537257,'dolly'
270,0.9769518682116399,11,92.05301349845905,'molly'
271,-0.20363435780754985,10,87.6648961272764,'dolly'
272,-2.4456766909843597,46,88.34155538103781,'molly'
273,0.04611691135605163,15,89.22122179451823,'molly'
274,-0.30238898702205474,31,96.2473057441774,'dolly'
275,-1.412014222375606,24,93.26056886714979,'molly'
276,-0.5653892134190845,21,92.12079615812831,'dolly'
277,0.2878993033361232,43,91.94252140823849,'molly'
278,0.2789801887572426,9,85.21835268209861,'molly'
279,-1.1434748683442257,20,93.36460192488354,'molly'
280,1.0335550799516624,24,88.15057612220659,'molly'
281,-0.43238469420454306,16,90.09669051053038,'molly'
282,1.3178872252993346,23,88.32405185851704,'dolly'
283,2.0490601392336116,26,84.65383399654534,'molly'
284,-0.5143884089796412,29,91.60389321270972,'dolly'
285,-0.015855542479846232,6,95.97903765140228,'molly'
286,-1.1067194628587547,11,90.00974232722105,'molly'
287,-1.5424957234347667,47,92.26540857026724,'molly'
288,-0.577871148844241,40,94.10605111064775,'molly'
289,-0.7490389902178614,25,87.81726279394724,'dolly'
290,-0.14549382018975715,38,90.74717946771194,'dolly'
291,1.0117255140676609,8,89.57132631412698,'dolly'
292,-0.2615330672521645,33,94.5791859136389,'molly'
293,2.4923593449978125,40,91.06180523208425,'molly'
294,0.09134078628756725,5,89.56823766220039,'molly'
295,1.6634153391242372,44,89.39085744303614,'dolly'
296,1.5315470136486569,37,91.05511175370353,'dolly'
297,-0.025232066938290883,43,86.9567654378759,'molly'
298,1.7818069694728618,34,84.73347142378223,'molly'
299,-1.8496672911536014,1,95.05446141904429,'molly'
300,0.883449100898965,15,88.1119517160719,'dolly'
301,0.5862545054033546,37,86.98777574063837,'dolly'
302,-1.1284705283020955,19,82.40632387948787,'dolly'
303,-0.7547321687879373,40,93.61923872281959,'dolly'
304,0.3568340357692108,11,92.0231832968025,'molly'
305,1.7824228305218817,38,92.50633391469053,'molly'
306,0.5080848528470103,50,92.74359094572549,'dolly'
307,0.6083462848278031,16,87.66979685185609,'dolly'
308,0.553617322387415,9,88.60577884917751,'molly'
309,-0.24320714077891342,19,93.89393710033127,'molly'
310,-0.5234054484680805,6,94.30879028417408,'molly'
311,-0.8317892052699167,32,90.2939504725724,'molly'
312,0.8238423973011476,12,85.05686522251081,'dolly'
313,0.36748943610095247,23,87.1040842733198,'molly'
314,1.1079958149865599,28,92.94516770345686,'dolly'
315,-2.4096363475782634,3,93.16677323035927,'dolly'
316,1.0285606683320874,9,79.3494763708776,'dolly'
317,0.6283754224969021,50,93.40311211506365,'dolly'
318,-0.3042949098531634,22,88.97505929433208,'molly'
319,0.7327059063900231,23,82.54299815441254,'dolly'
320,1.7763305790985693,9,90.7848121349318,'molly'
321,-1.4011597922050707,18,92.91882667797063,'dolly'
322,-0.3118074597186111,31,82.02085387295769,'dolly'
323,-1.2128628605091007,4,88.52705410161674,'molly'
324,0.3494766300866958,0,92.98187796663008,'dolly'
325,-0.3575042837296961,46,88.6954698098624,'molly'
326,2.8109323391948924,40,91.72293926736141,'dolly'
327,-2.142085419019138,13,91.67927592216313,'dolly'
328,0.8958173148320581,41,87.12220431814391,'dolly'
329,0.4733104076336754,4,90.15751456278706,'dolly'
330,0.4895766794819911,1,85.0553704037627,'molly'
331,-0.5323443468774773,35,92.40631248549234,'molly'
332,0.7540971091517122,27,91.72230826783799,'dolly'
333,-0.16228304459599394,50,88.38881593627781,'dolly'
334,1.5955357490819635,38,93.89129526825485,'dolly'
335,-0.023461411657066347,0,83.6092917242588,'dolly'
336,0.518078401967787,41,87.66207315310497,'molly'
337,0.2763834898620172,13,95.47689586672826,'molly'
338,0.6430067760415562,22,89.59940200223778,'molly'
339,-0.03315022200117912,10,89.85467235791823,'dolly'
340,-0.6446709674432554,12,93.74130559037016,'dolly'
341,-0.05998048258373943,22,92.05862192409388,'molly'
342,1.5606088535523692,43,89.26940990140568,'molly'
343,-1.0163311222326803,13,87.70838938446724,'dolly'
344,-1.8531855006231281,9,91.19887903945381,'dolly'
345,-0.797776485332775,19,99.56090622666864,'dolly'
346,-0.8451232044285983,27,91.8771505370106,'molly'
347,-1.057838093440247,19,95.09273499986503,'dolly'
348,0.9125276815746531,12,90.78395426560434,'dolly'
349,0.08320515553028437,39,89.07364475514747,'dolly'
350,-1.4866037377460364,11,84.22351153350459,'dolly'
351,1.5504890100933206,49,91.01196417859867,'dolly'
352,-0.33951223332526237,26,93.42283644074436,'molly'
353,0.8546436182426098,14,92.09433989253968,'molly'
354,-0.20474948046836092,31,87.78515570311427,'molly'
355,-0.9220016633217007,0,89.34661467367692,'dolly'
356,-0.7103018490205174,50,88.82618102348181,'molly'
357,1.142458392457025,39,82.20580844923255,'molly'
358,1.6804416650594791,43,86.27190242516369,'dolly'
359,0.13128412939753373,49,91.23279920065818,'dolly'
360,1.1131905281057954,0,94.26443808333299,'molly'
361,-1.3765018684435881,20,89.00130766428154,'dolly'
362,2.0422792142365642,32,89.1289513273441,'molly'
363,-0.009633815598900863,35,93.59078607880909,'molly'
364,-0.535266626649465,24,92.36763114623051,'dolly'
365,-1.1995807455406455,32,94.63458203669967,'molly'
366,1.1789318741206658,21,91.84867057880788,'molly'
367,1.2088526083838562,44,82.72246236224363,'molly'
368,3.008634378266218,3,83.18525628916422,'dolly'
369,-1.0061676036448937,49,93.73142443189607,'molly'
370,0.07297897443016307,25,87.9388034271747,'dolly'
371,0.1896130423111692,27,88.53861761328284,'dolly'
372,-1.2748641572476709,33,91.76300492774205,'dolly'
373,-1.4075203368976774,49,94.83584185085442,'molly'
374,0.485568477451144,1,83.50981027912121,'molly'
375,0.5851948790676431,2,93.31075935005975,'dolly'
376,0.8982291932419191,3,91.37493542001211,'dolly'
377,0.5966261911333081,8,86.92194237456302,'dolly'
378,-0.4343523394857983,23,88.49048284481601,'molly'
379,-0.7503697822761283,0,90.01991512064322,'molly'
380,1.5515253029412976,36,90.1372903908712,'dolly'
381,-0.24505749393061735,1,84.96873771344868,'molly'
382,-0.02832743977396068,40,84.3693684526085,'dolly'
383,0.03253165912559668,39,89.00240305267688,'dolly'
384,-0.7510675050573101,45,99.37375945036894,'dolly'
385,-1.3831030840929337,0,91.16347682705137,'dolly'
386,-1.5201555639873396,9,95.95894450640527,'molly'
387,-0.2103192414735356,13,93.2422783441827,'molly'
388,-0.40634061158513807,35,91.54329419727841,'dolly'
389,0.39309260250652395,8,94.1044367836489,'dolly'
390,-1.2295507783607944,22,91.93155192574582,'molly'
391,-0.60295577899702,30,84.7714259168606,'molly'
392,-0.5690055966565853,20,93.10137954535267,'dolly'
393,0.011330197611334927,35,87.77553011605863,'molly'
394,-1.9253928894714984,50,95.1149496231009,'dolly'
395,-2.835183856062143,10,90.50747363913021,'molly'
396,-0.2431548852839752,32,101.36713524242818,'dolly'
397,0.7327948178571031,23,91.20918282933451,'molly'
398,-1.7757446366355218,9,91.69540594230115,'dolly'
399,0.8209964186637698,18,80.99725894349429,'dolly'
400,0.502477426476543,48,88.17691747795244,'molly'
401,0.5504929502648485,50,86.41417804401343,'molly'
402,0.014370981090402746,12,90.89777239468589,'dolly'
403,-1.6863194984656942,38,88.74783994029116,'dolly'
404,-1.090871908165474,40,84.93067968239791,'molly'
405,0.08239773974408238,42,92.19180374545033,'molly'
406,0.6171384470612318,10,87.26253244396457,'dolly'
407,1.2698324675700123,8,98.54759915220303,'molly'
408,-1.0366060990000738,47,92.3494379059138,'molly'
409,0.6917870526185225,11,94.22563492207357,'dolly'
410,-0.5827404967968599,7,91.47413664464429,'dolly'
411,0.30930135422512317,14,84.95676350704184,'molly'
412,0.7722680500250552,11,88.13424444566522,'molly'
413,-0.97732509753808,6,88.91345866164677,'molly'
414,-0.5152798458626623,43,89.05174028516988,'molly'
415,-0.46699215747520234,21,89.1166243495006,'dolly'
416,0.7309529574110347,3,93.26278547864875,'molly'
417,-1.131967149522554,24,86.66661204071995,'dolly'
418,0.09184871794143373,45,84.6756662346836,'molly'
419,1.0766536488415688,37,97.83636551873754,'dolly'
420,0.7851220220810998,39,87.14794970638768,'molly'
421,-0.03281723102029291,32,93.79363057043548,'dolly'
422,1.8572011518541034,20,89.27948945620969,'dolly'
423,-1.4050142290362904,16,92.21047005827593,'dolly'
424,-0.07959944577402647,7,94.83829277126469,'molly'
425,1.1879397845206094,8,86.29413153370405,'dolly'
426,1.1934943741090869,43,93.19473758094759,'dolly'
427,-1.2318046697679692,16,89.1192049430283,'molly'
428,0.797790814226502,15,84.8465719008095,'dolly'
429,-0.4916017855747444,17,88.76573606902599,'molly'
430,-0.2991795185584179,48,98.87346394579532,'molly'
431,-0.12309428762264527,32,81.40211867554932,'dolly'
432,1.5480228015774884,23,88.40007076552301,'molly'
433,0.6960223727577824,16,92.15953519426246,'dolly'
434,1.4960375990838883,42,85.12764281355744,'molly'
435,0.5949280789081237,25,88.10684255355352,'molly'
436,-0.11520552040642662,27,98.77565123112906,'dolly'
437,-1.3598317234090584,26,90.03432352213015,'molly'
438,-0.6454155828058689,2,89.72886947881794,'molly'
439,-1.5299914118530133,41,91.69593501266121,'molly'
440,0.9521493629702309,0,88.60764894375521,'molly'
441,-0.8509739388638439,3,92.04563500314302,'dolly'
442,-0.761890572979272,12,91.3077248806232,'dolly'
443,-0.16520377082414286,25,90.26057382956533,'molly'
444,0.7181551164052972,15,88.35306592782437,'dolly'
445,0.21061061606465023,43,90.34778704369967,'molly'
446,-1.4415673181114317,19,89.47489407918341,'molly'
447,-0.603661623873603,20,92.38582622767996,'dolly'
448,1.8940418552384006,50,87.41539444127696,'molly'
449,0.6874929935836162,42,88.71719561612768,'dolly'
450,0.09762610213942663,20,86.95462596229336,'molly'
451,0.5179250568133992,29,93.09550625673734,'molly'
452,-0.1931496914409638,38,90.30355528711692,'molly'
453,-1.655936469389141,29,88.98265342851876,'dolly'
454,1.485240705976272,45,89.21246804700614,'molly'
455,-0.3235950894612232,17,93.92471763322713,'dolly'
456,-0.6886674520733537,39,86.90463608055292,'molly'
457,1.012068056357838,48,90.9856241806808,'dolly'
458,-0.14415044554114909,36,91.64320703488863,'dolly'
459,-0.7846260547089144,1,85.93428875385378,'dolly'
460,1.7566680772615602,38,89.89777729948152,'dolly'
461,-0.015885792757448555,17,93.84756038122487,'dolly'
462,-1.0149467275911428,35,101.3433128018428,'molly'
463,-0.8685605605820954,41,90.6821005457964,'molly'
464,0.26256912048373543,35,99.31641727718272,'dolly'
465,-0.17075850753544114,4,89.73679362148054,'molly'
466,-0.32947741095579575,34,91.59391405653108,'dolly'
467,-0.23763161387209356,29,80.32585536699483,'dolly'
468,-1.38879274838548,40,84.1690190665015,'dolly'
469,-0.5842269884565022,33,88.70456753812968,'dolly'
470,-0.2621196589864533,2,91.92616918284864,'dolly'
471,-1.682389932125407,36,84.4766825819545,'dolly'
472,0.687392705374305,39,93.01564156208195,'molly'
473,0.30326632532216347,44,88.78569387075731,'dolly'
474,-0.4500995722556762,5,91.49754128510895,'molly'
475,0.5734947574267092,39,90.03769454518532,'molly'
476,0.507676242536654,44,85.4118169484792,'molly'
477,-0.0649732442950742,38,88.54669366715105,'dolly'
478,0.9120719504389356,34,89.21502239063884,'molly'
479,0.21654001743346415,18,91.54312394915421,'dolly'
480,-0.020867936070135658,27,88.03610700729999,'molly'
481,-1.1280888357521803,7,85.77919280719993,'dolly'
482,-0.18726453893617417,8,91.66264521554218,'molly'
483,0.5101071279838257,25,90.73672024673277,'molly'
484,0.6624116513720715,1,88.9728651897489,'molly'
485,-0.778130879145474,40,101.60206689436113,'dolly'
486,-0.7194588621456839,13,91.94134455036954,'molly'
487,0.5737641287575308,46,93.47764769598737,'molly'
488,1.7877554407137213,50,99.94553627926265,'molly'
489,-0.3378780621486397,22,91.20050053298358,'dolly'
490,0.9758791820666594,20,85.80211487139498,'dolly'
491,-1.2922268196173854,9,88.77715847299892,'molly'
492,-1.2631766673069817,50,87.8816655202221,'molly'
493,-0.4779087971952973,40,92.90817124226761,'dolly'
494,1.700408956301898,17,90.9526105272332,'molly'
495,-0.30056759194620464,38,99.89536523768561,'molly'
496,-0.43113342096583507,46,87.3995933287525,'dolly'
497,0.5263160305945402,21,86.02913002537395,'molly'
498,-0.028709634425194096,18,95.92919192785882,'molly'
499,0.8057735913812757,11,88.83406450066747,'molly'
500,1.5771459215307273,21,87.89584179532233,'molly'
501,-0.33776717420434377,33,93.24621459630751,'dolly'
502,0.7848605553598976,8,95.15487125213377,'molly'
503,-1.0697371614048934,5,84.47524887650825,'molly'
504,-0.5276784114542556,18,89.7328081704868,'molly'
505,-1.894363304628799,9,86.47010870300643,'molly'
506,-0.1985122561367885,33,86.99809526246659,'molly'
507,-1.2735838485294464,17,86.1369355850739,'molly'
508,0.507942178791232,31,89.88145923739901,'molly'
509,-0.929050241302073,22,88.42427378787453,'molly'
510,0.13627915295575133,22,91.53833770930292,'molly'
511,0.9044340946756296,44,90.71147452135364,'dolly'
512,-0.15738256044580326,5,84.61002785172394,'molly'
513,0.9560017551083678,1,79.54917080129248,'dolly'
514,-1.2016245358095325,0,95.93013843143534,'molly'
515,-1.2318451685862928,2,93.47593539204482,'molly'
516,-2.394172910817419,45,91.87503538110907,'dolly'
517,2.0645906907616802,11,91.19278293083833,'dolly'
518,-2.511938911980686,10,97.33195906242183,'dolly'
519,1.3533579670506635,36,93.87922561838839,'dolly'
